HR,Name,B-V,Vmag,x,y,z
6501,,1.11,6.02,-0.10823499463506783,-0.5987207553839765,0.7936111409303598
6502,,-0.13,5.54,-0.1355063216078056,0.343345528201452,0.9293825289235794
6503,,0.09,6.39,-0.1040618657050403,-0.6227422617819095,0.7754761140723406
6504,,0.58,6.37,-0.13758340072795622,-0.1427728893138131,0.9801462696562775
6505,,-0.08,5.95,-0.06797386355038625,-0.8379145834042045,0.5415521256468225
6506,,-0.01,5.94,-0.11879406188302163,0.5692197339237403,0.8135581511933362
6507,,0.22,5.44,-0.1355908311538412,0.005769250800521838,0.9907481225075379
6508,34Ups Sco,-0.22,2.69,-0.10120836655761066,-0.6059305501994063,0.7890532522420682
6509,77    Her,0.12,5.85,-0.09628739491217438,0.7461735819730095,0.6587516399574238
6510,Alp Ara,-0.17,2.95,-0.07897966617320758,-0.7646527736844073,0.63958451202942
6511,,0.03,5.65,-0.07446812717481502,0.8664468834964377,0.49368440943013997
6512,,0.93,6.37,-0.13073370471023452,-0.10313492502016304,0.9860384808382595
6513,,0.83,6.03,-0.08514801014225595,-0.7197808368777354,0.6889596238041827
6514,,0.14,6.51,-0.07671236743197166,0.8540227945900015,0.5145486167542054
6516,,0.72,5.31,-0.12878787258580862,-0.018543060481258013,0.9914987840551344
6517,,1.19,6.44,-0.10214299269457824,-0.5548847610699649,0.8256329153902012
6518,,0.76,6.43,-0.05868413869517481,0.9225811150024665,0.38131385774242593
6519,51    Oph,0.0,4.81,-0.1136735574305082,-0.4061430721763714,0.9067117112204031
6520,,-0.06,6.05,-0.11029237558226958,-0.44259738349490235,0.8899118765427765
6521,,0.06,6.39,-0.12612894346653747,0.20663112084265814,0.9702551569145725
6522,,0.35,6.17,-0.09923896402134881,-0.5632336459101841,0.8203166998999173
6523,,0.06,5.84,-0.08807026347502714,-0.6583428482782457,0.7475482076845118
6524,,0.84,5.59,-0.12452131545006367,0.04753260882962317,0.9910777432151505
6525,,-0.08,6.28,-0.05341897248077967,-0.8646793478000883,0.49947576404377403
6526,76Lam Her,1.44,4.41,-0.11433687131581886,0.4401046052899262,0.8906374213226773
6527,35Lam Sco,-0.22,1.63,-0.09163851072449351,-0.6032621214998648,0.7922608131894945
6528,,0.95,5.61,-0.10827756986886806,0.5174048340052658,0.8488628897597513
6529,,1.5,5.72,-0.030028654823321448,0.9852183206606164,0.16865094284994822
6530,,0.02,6.1,-0.06411810608640085,-0.8023258040187392,0.5934325342257338
6531,,0.49,6.43,-0.09934425945860269,0.6277215535525023,0.772072774625718
6532,,-0.01,6.42,-0.11817756684717554,0.20672124663261301,0.9712365257159246
6533,78    Her,0.0,5.62,-0.10785485563995026,0.4757393507240276,0.8729486813596582
6534,,0.18,5.62,-0.11479834681209977,-0.10009641006066801,0.988332964269722
6535,,0.04,5.7,-0.0927998292333531,-0.5385011920148425,0.8374990494877318
6536,23Bet Dra,0.98,2.79,-0.0786713193900067,0.7912383565687954,0.6064261592310703
6537,1Sig Ara,-0.03,4.59,-0.07296071074773501,-0.7254411123454308,0.6844062588888337
6538,,0.65,6.56,-0.10064539015349684,0.5631054469978262,0.8202333576502657
6539,,0.01,6.48,-0.08397074568317875,-0.6079302976946054,0.7895376286247283
6540,,0.91,6.4,-0.06772739747046828,0.8469028645531694,0.5274168537727185
6541,,0.48,5.64,-0.10940665963233051,0.32980049277635765,0.9376896169802496
6542,,1.01,5.69,-0.11007170099570368,0.2809598516688127,0.9533864811240776
6543,,1.6,6.48,-0.11062768711878974,0.25614878413663533,0.9602860590616062
6544,,0.02,5.55,-0.10774223872092947,-0.1949524256329559,0.974876998259385
6545,52    Oph,0.01,6.57,-0.09966865269566161,-0.3753167114833212,0.9215223956861694
6546,,1.09,4.29,-0.07979771121471471,-0.6243606710293971,0.7770495980029936
6547,,1.1,5.93,-0.06305563082269629,-0.7667171485759251,0.638880897743198
6548,53    Oph,0.02,5.81,-0.10900720481239605,0.16653929050577862,0.9799908642517133
6549,Pi  Ara,0.2,5.25,-0.055422131715531585,-0.8141183336741273,0.5780482039516847
6550,,1.09,5.74,-0.08798152074229884,0.6592619754894674,0.746748217059537
6551,,0.0,6.4,-0.10665472759638976,0.28408042289918745,0.9528499789614095
6552,,0.44,6.45,0.0005708629620566315,-0.9965143274795971,0.08341983722931212
6553,The Sco,0.4,1.87,-0.07225942748375146,-0.6819699939271241,0.7278018291559583
6554,24Nu 1Dra,0.26,4.88,-0.06914328793459472,0.8209914646268177,0.5667382294706317
6555,25Nu 2Dra,0.28,4.87,-0.06893994280697102,0.820880729290476,0.566923374509561
6556,55Alp Oph,0.15,2.08,-0.1065367408100524,0.21746186986285473,0.9702372173923872
6557,,1.25,6.26,-0.07735179535759545,-0.6165626827572517,0.7834967504630362
6558,,-0.06,6.1,-0.06978238019941262,-0.6804722269902648,0.7294436014584089
6559,,0.19,6.1,-0.09761527827548847,0.3583045829610265,0.9284875245668752
6560,,0.59,6.17,-0.06182265132202806,0.84394323946953,0.5328581127628542
6561,55Xi  Ser,0.26,3.54,-0.0941356746497662,-0.2655327470766959,0.9594950937801281
6562,,0.37,5.94,-0.09398747188274996,-0.2684341538878207,0.95870196628338
6563,,0.98,6.1,-0.08416024262178709,0.606011539394915,0.790991193176035
6564,,0.91,6.38,-0.09163083723267235,0.4723157506885224,0.876653649578656
6565,,0.48,6.49,-0.020863668480336328,-0.9522404837475964,0.3046354681413281
6566,27    Dra,1.08,5.05,-0.04544314450708663,0.9280639260414132,0.36963802536793533
6567,57Mu  Oph,0.11,4.62,-0.09555153748122583,-0.14122760864422207,0.9853550965218623
6568,,1.23,5.75,-0.09343297961332422,-0.18954768658502158,0.9774159569143747
6569,Lam Ara,0.4,4.77,-0.05558837657140638,-0.7594479617263591,0.6481888041457011
6570,,0.16,6.02,-0.08751892257448267,0.5118221371493904,0.8546218684981284
6571,79    Her,0.11,5.77,-0.08925355110838229,0.4116734222164866,0.9069502726473541
6572,,-0.01,5.79,-0.05575065534610823,-0.7304239188341873,0.6807148912895824
6573,26    Dra,0.61,5.23,-0.051336528111624154,0.8819212643483549,0.46859304772013366
6574,82    Her,1.15,5.37,-0.0673465555578619,0.7499443270145132,0.658063787055055
6575,,1.03,6.26,-0.09082912754272833,0.035388856028213345,0.9952375085670964
6576,,1.76,6.24,-0.049715160062892866,-0.7717417544733441,0.6339898005980267
6577,,0.56,6.12,-0.08919173947836874,0.2305451083128583,0.9689653175639648
6578,,1.67,6.19,-0.08623996187269527,-0.03755937566131683,0.9955661516323906
6579,,0.63,6.37,-0.07759292845712895,0.5408195182448898,0.8375521393554028
6580,Kap Sco,-0.22,2.41,-0.05929806701787508,-0.6297272174392474,0.7745497859170619
6581,56Omi Ser,0.08,4.26,-0.07896687645489935,-0.2228295012109511,0.9716538714033075
6582,Eta Pav,1.19,3.62,-0.026562429423109896,-0.9042606535607726,0.42615385457013855
6583,,1.55,5.54,-0.059749436051979694,-0.6010597349547431,0.7969675024162557
6584,,1.58,6.03,-0.07470284986820275,0.5180643311866024,0.8520732556381213
6585,Mu  Ara,0.7,5.15,-0.04271527639407139,-0.7862255232349887,0.6164615411981889
6586,,0.9,6.01,-0.03526102705378506,-0.8438157814518751,0.5354732364403226
6587,,1.81,6.4,-0.06169714204943048,-0.545386960309326,0.8359105970063342
6588,85Iot Her,-0.18,3.8,-0.06215154648305055,0.7194172552392012,0.6917918748683446
6589,,0.03,6.34,-0.07915018382175724,0.261819555392262,0.9618657748434447
6590,,1.26,5.95,-0.07997921053683094,0.10995597586042823,0.9907133840089606
6591,,1.05,6.28,-0.07192985816853806,0.5193326855184929,0.8515395805574772
6592,,1.2,6.36,-0.07498159251721434,0.41490498902886813,0.9067698775668154
6593,,0.47,6.36,-0.06436304863495493,-0.4676855732457764,0.8815484119140501
6594,,0.38,5.52,-0.07552845311010231,0.27483102218015965,0.9585214457789684
6595,58    Oph,0.47,4.87,-0.06712578676407864,-0.36947646792505795,0.926812423525347
6596,28Ome Dra,0.43,4.8,-0.03637485895291662,0.9320588173976847,0.360476393883684
6597,,0.16,5.87,-0.04900279773764598,-0.6785301321663498,0.7329362765999506
6598,,0.58,6.42,-0.0354832112086355,0.9371044259353788,0.34724089133431213
6599,,0.91,6.59,-0.06127400662191392,0.6879852315309162,0.7231333330084081
6600,,0.37,6.39,-0.06863075773349328,-0.23359150087340913,0.9699097018860233
6601,,0.38,6.3,-0.07016052838780419,-0.1232454576799709,0.9898929525042588
6602,83    Her,1.46,5.52,-0.06948550669220892,0.4157120658505339,0.9068380465474574
6603,60Bet Oph,1.16,2.77,-0.07181992275065026,0.07962867383235064,0.9942339629080228
6604,,0.42,6.24,-0.07026771351151322,0.24691444920726435,0.9664862664365889
6605,,0.92,6.77,-0.04565533238647506,0.8416076772883305,0.5381562116653694
6606,,1.01,5.86,-0.030008834221806058,0.95348486722041,0.2999434577554996
6607,,1.05,5.99,-0.050212087553872714,0.786051732504817,0.6161180244804221
6608,84    Her,0.65,5.71,-0.06610046539748465,0.4119561710032679,0.9088029718517442
6609,61    Oph,0.07,6.17,-0.06722155695755715,0.045004592414148274,0.9967225536436096
6610,,0.0,6.56,-0.06712010873218374,0.044994905962868745,0.9967298277071739
6611,,0.21,6.19,-0.0663462378878121,0.2488636286388942,0.9662634584101877
6612,,1.54,6.34,-0.052941526394596365,0.695717802772685,0.7163615942302866
6613,,-0.02,6.43,-0.04418938737594442,-0.6171960994311398,0.7855674846188107
6614,,0.28,6.11,-0.028146172185413994,-0.8231528860911672,0.5671217850789113
6615,Iot1Sco,0.51,3.03,-0.04139962655563475,-0.6444832775524669,0.7634968080328064
6616,3    Sgr,0.8,4.54,-0.04797762744267806,-0.4668626040088819,0.8830274379899062
6617,,1.49,6.18,-0.04932607105328768,-0.3823295558503283,0.9227085398096935
6618,,0.01,5.75,-0.04122692185574459,0.806977491824859,0.5891414673933247
6619,,0.0,6.23,-0.053268926990191555,0.5225688361161065,0.8509313914397396
6620,,0.05,5.94,-0.05224631479635473,-0.25419403729187917,0.9657410180765105
6621,,0.12,6.35,-0.04484269221880596,-0.4536016815975957,0.890075641395945
6622,,-0.08,5.92,-0.024661574012033043,-0.8050203659835139,0.5927343562836714
6623,86Mu  Her,0.75,3.42,-0.052274671973191855,0.46515966150060556,0.8836819835114537
6624,,1.0,5.78,-0.018248776158208847,-0.8674568833893789,0.49717757152662584
6625,,1.0,6.52,-0.04787903216938587,0.627710231564981,0.7769732707546385
6626,,1.39,6.68,-0.04731085456451368,0.6336847101218358,0.7721433618170789
6627,,0.01,5.72,-0.05345650830193794,0.30398687423624443,0.9511752635620013
6628,,-0.04,4.83,-0.040169953939532495,-0.5255211483668809,0.8498316877003649
6629,62Gam Oph,0.04,3.75,-0.052741804490048845,0.047232361959171014,0.9974905543627425
6630,,1.17,3.21,-0.03530903673264628,-0.6024188664717524,0.7973987592440194
6631,Iot2Sco,0.26,4.81,-0.0327475107969804,-0.6439975339287297,0.7643263549232856
6632,,0.0,6.09,-0.023076043087319635,-0.800004745888932,0.5995497500546703
6633,,0.16,6.22,-0.050756845789916856,0.0663464623951204,0.9965048366832503
6634,,1.08,6.49,-0.012114491491407796,-0.9098828455179176,0.4146883727910897
6635,,1.2,6.07,-0.0024010981684898496,-0.9710405331617431,0.2389027368711856
6636,31Psi1Dra,0.42,4.58,-0.024133434468634356,0.9518563162526131,0.3055930800112357
6637,31Psi1Dra,0.53,5.79,-0.0240851349789538,0.9518994057704702,0.3054626451251796
6638,,0.94,5.69,-0.04731429631653203,0.3512788549182063,0.9350746084946513
6639,,1.24,6.47,-0.04657792228031933,0.03422116303171457,0.9983283073001613
6640,,0.95,6.11,-0.025205807545811188,-0.7144794637264098,0.6992022333911594
6641,,0.11,6.43,-0.0378226785379352,0.7385991646732342,0.6730829955750011
6642,,0.02,6.12,-0.046123904773389277,0.32977760824585695,0.9429312353019691
6643,,1.59,5.96,-0.027926709891295313,-0.6530571971968925,0.7567934963145405
6644,87    Her,1.16,5.12,-0.0439673257169662,0.4324442356607382,0.9005880619423611
6645,,0.04,6.66,-0.03302529273345268,-0.5083986326860107,0.8604883266627528
6646,,1.5,6.35,0.0035169505244130486,-0.9889807220430095,0.14800257594480062
6647,,-0.1,5.9,-0.02784632352814,-0.5707016244929431,0.8206852247159576
6648,,1.13,5.84,-0.027609157675761664,-0.5652069953064035,0.8244869840507746
6649,,0.54,6.2,-0.02309007430442988,-0.6690873708130878,0.7428249717713087
6650,,1.25,6.17,-0.039582467614153134,0.20700109974406686,0.9775396528848952
6651,,1.23,6.06,-0.025933434448896592,-0.5608437194631112,0.82751542542509
6652,,0.02,6.45,-0.025254062656635143,-0.5738424872859909,0.8185762225381105
6653,,0.34,6.03,-0.024947465979787694,-0.5824658744303939,0.8124722327964347
6654,,1.05,5.5,-0.03658020387251207,0.4897206478231883,0.8711116896129234
6655,,0.0,5.98,-0.03709907861887658,0.37972079105637696,0.924356954431106
6656,30    Dra,0.02,5.02,-0.03013834656983943,0.7747360834078323,0.631566054448724
6657,,-0.03,6.17,-0.02392689109757086,-0.5697178878043156,0.8214919550416754
6658,,1.14,5.6,-0.023658507003050236,-0.5720782759578602,0.8198577445041725
6659,,1.12,6.35,-0.03492769818047506,-0.021582229257857664,0.9991567761267872
6660,,0.0,6.38,-0.022364590518919425,-0.5705105170120883,0.8209857337795345
6661,,1.4,6.21,-0.03189522507882163,-0.10702088824371007,0.993745049847645
6662,,-0.01,5.96,-0.021812177669902393,-0.570032613164585,0.8213324837324111
6663,,0.01,6.42,-0.02160029729471064,-0.5711673194779593,0.8205494015092223
6664,88    Her,-0.11,6.68,-0.028804177128518644,0.7477304917156756,0.6633772916964996
6665,,0.91,6.46,-0.033763552498836405,0.26430791961768213,0.9638471591232871
6666,,1.11,6.18,-0.029730629563580118,-0.18909068231748702,0.9815094515726583
6667,,1.58,5.95,-0.032318206795402274,0.02277457748730946,0.9992181203970454
6668,,-0.01,5.96,-0.01995150898862692,-0.5659226868363796,0.8242168706189953
6669,,0.63,6.46,-0.02926430465384772,0.6437564196665571,0.764670695535812
6670,,0.42,5.77,-0.02933918313028934,0.106288174736958,0.9939024279295897
6671,,0.08,6.06,-0.01707966037169364,-0.5944836767512086,0.8039262673143303
6672,,0.04,6.2,-0.020184826237285635,-0.4208335191191321,0.9069132935267724
6673,,1.33,6.04,-0.026479785451556798,0.6425498898995673,0.7657861711682272
6674,,1.09,6.38,-0.023909927569997887,0.7270941138232588,0.6861213194524474
6675,,1.21,4.86,-0.010016644802166292,-0.6989425017430706,0.715107716420432
6676,,0.45,6.38,-0.024671660983533725,0.19304525764367483,0.9808796244420621
6677,90    Her,1.18,5.16,-0.022383346810929447,0.6428953060927655,0.765626939957987
6678,,1.43,6.43,-0.01021510324116871,-0.6468637268779356,0.7625371928734754
6679,,0.05,6.52,-0.016865242804424658,-0.32230241086911365,0.9464865131279498
6680,,0.21,5.8,-0.012711800139035584,-0.4704772107945937,0.8823205790755221
6681,,0.05,5.89,-0.015462736497504553,-0.27249016396048226,0.9620343103677739
6682,,1.65,4.88,-0.007181590365682928,-0.6654402769873309,0.7464165475944674
6683,,0.01,6.29,-0.006892734982021903,-0.631176072715994,0.7756089578101081
6684,,0.09,5.82,-0.016113406577148274,0.011698287290449682,0.99980173444686
6685,89    Her,0.34,5.46,-0.017952671405430908,0.43915532554043835,0.8982317638777201
6686,,1.16,5.47,-0.01394852112618369,-0.07118311837833786,0.9973657315229594
6687,,1.24,5.58,-0.016746272104438905,0.3821055543880848,0.9239669407919195
6688,32Xi  Dra,1.18,3.75,-0.015429998946268331,0.8374591595303945,0.5462820436836301
6689,,0.1,5.97,-0.012776908325206005,0.0011587044385729817,0.9999177006222428
6690,,0.0,6.29,-0.013294769596587977,0.11299126441321107,0.9935070323191867
6691,,0.9,5.74,-0.003747193506465476,-0.5998385195166135,0.8001123102695912
6692,,-0.08,6.01,-0.005157488593899584,-0.48112902897451826,0.876634620460224
6693,,1.77,5.16,-0.0034424138265269346,-0.5038200442489553,0.8638017786506506
6694,,1.06,7.04,-0.0034235589134540205,-0.5038242321054898,0.8637994109674304
6695,91The Her,1.35,3.86,-0.013012299364346261,0.6053017062676604,0.795889769035079
6696,,0.11,6.36,-0.010927321284890814,0.19156562960914822,0.981418974343775
6697,,0.63,6.3,-0.011008352983390167,0.40667020709991897,0.9135087075785879
6698,64Nu  Oph,0.99,3.34,-0.004185315571448598,-0.16975562885989684,0.9854773004001404
6699,,0.32,6.1,-0.011243480892521165,0.8287582317017832,0.5594938583433717
6700,4    Sgr,-0.04,4.76,-0.0008249655645177541,-0.4038025596745469,0.9148457860383363
6701,35    Dra,0.49,5.04,-0.010380654811755156,0.974223719653952,0.22534503781822457
6702,,1.64,6.02,-0.00979167430654274,0.7114232521783471,0.7026955808700227
6703,92Xi  Her,0.94,3.7,-0.008508654728819566,0.4885874012893756,0.8724734689926109
6704,,1.4,6.21,6.818794527245342e-06,-0.34757669941874575,0.9376515546697904
6705,33Gam Dra,1.52,2.23,-0.009218992411410033,0.7824874206923501,0.6225981421729039
6706,,1.56,5.87,-0.0016884273775427529,-0.0840498347889916,0.9964601218738931
6707,94Nu  Her,0.39,4.41,-0.00564465994882117,0.5028607134404616,0.8643490271251609
6708,,-0.03,6.3,0.006340927808883561,-0.5931066631581765,0.8050989248234629
6709,,0.15,6.37,0.0011271235504663065,0.010985657035226006,0.9999390206067599
6710,57Zet Ser,0.38,4.62,0.0021045651806948923,-0.06436297622421762,0.9979243348555846
6711,,0.94,6.0,-0.004554589787217134,0.5918412463056886,0.8060416830928778
6712,66    Oph,-0.03,4.64,0.001145669880193646,0.07617279180034847,0.9970939741217306
6713,93    Her,1.26,4.67,0.00023676324629965105,0.288210195414497,0.9575671397882775
6714,67    Oph,0.02,3.97,0.0028106564156328267,0.05114491212252668,0.9986872874801663
6715,6    Sgr,1.8,6.28,0.005774246722124834,-0.29499011198954095,0.9554828579850034
6716,,0.0,5.77,0.007670356024789687,-0.38720271183509153,0.9219627029256683
6717,,1.44,6.24,-0.008685874732011998,0.9792463993663176,0.2024871475137179
6718,,-0.08,6.48,-0.0034522244693708506,0.7129581502228876,0.70119808768776
6719,,-0.08,6.34,0.003823987675565295,0.10918494446764526,0.9940140969925196
6720,,-0.06,6.5,0.0018987880624508266,0.33390282865674054,0.9426055885782352
6721,Chi Oct,1.28,5.28,0.009890413962934223,-0.9991270883175352,0.040586218125936116
6722,,0.69,6.26,0.004016192314513619,0.26039216903783,0.9654945823271444
6723,68    Oph,0.02,4.45,0.007648300129022794,0.022779424366370662,0.9997112589796482
6724,7    Sgr,0.52,5.34,0.011341652399410483,-0.41123154790293603,0.9114603562032778
6725,34Psi2Dra,0.3,5.45,-0.0064877945981389636,0.9510834794937468,0.308865866607691
6726,,1.51,5.99,0.0022146303303505538,0.5477660447963763,0.8366286246481377
6727,,-0.05,6.74,0.012188059488169499,-0.3862012135612233,0.9223340359380386
6728,,1.57,5.67,-0.00019368714789580617,0.7132674394646504,0.7008919476530102
6729,95    Her,0.95,5.18,0.006078766376396572,0.3680479208131455,0.929786952255441
6730,95    Her,0.12,4.96,0.006112562649579269,0.3680524286395056,0.9297849462915694
6731,,1.24,5.86,0.011973168022940437,-0.96983539088517,0.24346654356215766
6732,,0.16,6.76,0.012040530602220156,-0.09338912235653436,0.9955568780578502
6733,69Tau Oph,0.42,5.94,0.013316291365075852,-0.142288226751319,0.9897356904306551
6734,69Tau Oph,0.38,5.24,0.013309084528092917,-0.14229302555796355,0.9897350974612272
6735,,0.98,6.36,-0.006204742415915766,0.9666932275623977,0.25586266815724884
6736,9    Sgr,0.0,5.97,0.015395174660841641,-0.4124773850849736,0.9108377437231204
6737,,1.55,6.15,0.005828149538791609,0.5491889435966927,0.8356778906397502
6738,96    Her,-0.09,5.28,0.009725942341523934,0.3556552929711131,0.9345665940034455
6739,,1.16,6.0,0.017105279666164215,-0.5863919925269858,0.809846800640574
6740,,1.26,6.41,0.014631714299383121,-0.9029606324284813,0.4294741077422692
6741,97    Her,-0.1,6.21,0.010053363377668526,0.38949459935492386,0.920973879628594
6742,Gam1Sgr,0.78,4.69,0.01905388959077758,-0.49363832551075026,0.8694585400572042
6743,The Ara,-0.08,3.66,0.0185616915598114,-0.7670718486341893,0.6412926341689617
6744,,0.01,6.5,0.0133370477312116,0.33566622054036505,0.941886570424466
6745,Pi  Pav,0.22,4.35,0.01660206265686334,-0.8962414135224146,0.4432557954532369
6746,10Gam2Sgr,1.0,2.99,0.02185148113196998,-0.5063975169288691,0.8620232407659406
6747,,0.0,6.14,0.020153147447718976,0.033489514052593,0.9992358595929551
6748,,0.62,5.95,0.02256579090056258,-0.5880636954449185,0.8084997682007696
6749,,0.22,5.77,0.021640972011832026,-0.6874009523075452,0.7259556454061523
6750,,0.0,5.77,0.021640972011832026,-0.6874009523075452,0.7259556454061523
6751,,0.46,5.85,0.015418143932355261,-0.9596663821438841,0.28071821426574683
6752,70    Oph,0.86,4.03,0.023777038355836156,0.04360970031836743,0.9987656614467516
6753,,0.03,6.21,0.009113459316380058,0.7485443801063684,0.663022062883628
6754,,0.3,6.34,0.018622078480102614,0.40581963678317023,0.9137634489266118
6755,,0.21,5.85,0.026433475527452954,-0.1447687610923699,0.9891123683299687
6756,,0.96,5.77,0.027188174012058326,-0.08283236491735911,0.9961925529314539
6757,,1.06,6.34,0.02671409148018007,-0.007795725028055192,0.9996127169997767
6758,,0.3,7.04,0.024417035890482643,0.20797808104625468,0.9778286793516748
6759,,-0.08,6.15,0.025870976586795,-0.7165116560463034,0.6970952153904295
6760,,1.55,6.38,0.022349835779053424,-0.8575266561936523,0.5139538099459746
6761,Iot Pav,0.58,5.49,0.021366696134236234,-0.8829658006937431,0.46895080669678385
6762,,0.12,6.28,0.029195789353009084,-0.3655898712033905,0.930318038069532
6763,,1.23,6.15,0.02231716184807388,0.36888622756623485,0.9292065945735636
6764,,0.46,6.52,0.015756019825276135,0.6439122238842593,0.7649371188350668
6765,98    Her,1.58,5.06,0.024361072430261883,0.3781460010942101,0.9254253832732843
6766,,0.94,4.57,0.031002179019391018,-0.47650249098751873,0.878626337517115
6767,,0.26,6.34,0.016268459723963055,0.6684385659542722,0.7435894167907487
6768,,1.16,5.71,0.021503756828967702,0.5333274708995531,0.8456354990337899
6769,,1.11,5.52,0.032541409088799385,-0.2949437876808389,0.9549603231564103
6770,71    Oph,0.96,4.64,0.03150632153464392,0.15184546089381348,0.9879019727226487
6771,72    Oph,0.12,3.73,0.03161925573574008,0.1661472819561183,0.9855938835876124
6772,,-0.03,6.58,0.03279431081866446,-0.5972402534702695,0.801391672537653
6773,,0.02,6.61,0.03505638359570589,-0.4300778373998917,0.9021109154348057
6774,,-0.03,6.73,0.020702402590360047,-0.9440970120421728,0.3290170852403078
6775,99    Her,0.52,5.04,0.02638998639915575,0.5084696031798961,0.8606754505967574
6776,,0.07,6.63,0.03317402472825874,0.22616019389860212,0.9735250642788174
6777,,1.02,6.43,0.036691958657412455,-0.5405299513838433,0.8405242839007466
6778,,1.2,6.07,0.032626267860713196,-0.7374312592950714,0.6746337261506914
6779,103Omi Her,-0.03,3.83,0.028847921313290125,0.48118002957777894,0.8761470062560449
6780,,0.97,5.53,0.037851078321844124,-0.5109722284290068,0.8587634584937627
6781,100    Her,0.12,5.86,0.030655037729310754,0.43996093852939366,0.8974935326954449
6782,100    Her,0.14,5.9,0.030656057034598783,0.4398999855922097,0.8975233750956378
6783,Eps Tel,1.01,4.53,0.03405272650927196,-0.7187872540164978,0.6943956331088981
6784,,0.17,6.37,0.03619386826657059,0.2467406182987905,0.9684054270714475
6785,,1.42,6.39,0.04116517490989013,-0.240811563654539,0.969698519739457
6786,,0.29,5.86,0.03631684301082556,-0.6607771111862748,0.7497030720532286
6787,102    Her,-0.16,4.36,0.035712656686508686,0.3553426235852872,0.9340536526430997
6788,,-0.14,6.16,0.03957947144520735,-0.5562915867673722,0.8300440566210671
6789,23Del UMi,0.02,4.36,-0.007201083313516531,0.9982257110112654,0.0591064655952735
6790,,1.04,6.29,0.018993352207678952,0.7751956889512708,0.631435583732244
6791,,0.91,5.0,0.023685340006201087,0.6878691151116764,0.725448196044535
6792,,0.0,6.32,0.020043828457814016,0.7627874743152663,0.6463385443933316
6793,,1.17,5.48,0.028218579050957128,0.5934383976055898,0.804384597094981
6794,101    Her,0.15,5.1,0.03639685699135429,0.3427626250713485,0.9387167046853641
6795,73    Oph,0.37,5.73,0.041614525717965554,0.06964040142434261,0.9967037903704015
6796,,1.41,6.47,0.027580114017921927,-0.8964047885198427,0.44237743209781216
6797,,0.47,5.69,0.043119468148246215,0.05442252378379437,0.9975865377858778
6798,,0.16,6.36,0.0461409058159044,-0.3394311790483485,0.9394985319309103
6799,,1.19,6.38,0.03447684835563027,0.5070787882440878,0.8612098753732277
6800,,1.19,5.51,0.0464687872524253,0.05798511032748947,0.9972353678001987
6801,11    Sgr,1.05,4.98,0.04681778396294753,-0.4019655336104799,0.9144571093791337
6802,,-0.01,6.51,0.045703220196381934,-0.48330360497201014,0.8742590240224805
6803,,-0.18,6.09,0.04243428624540049,0.28362484806597965,0.957995969151433
6804,,-0.17,5.47,0.0432545428290044,-0.660475026914118,0.7496010828083488
6805,,0.92,5.6,0.030980610158661225,-0.8914463068781384,0.45206601702353705
6806,,0.87,6.4,0.032876900177062025,0.621933954146023,0.7823792342048963
6807,,0.91,5.58,0.035020530286729856,0.5943511222582393,0.8034427832327624
6808,,-0.04,6.33,0.029124297248849556,-0.9286747529883075,0.3697498863716752
6809,40    Dra,0.51,6.04,4.293183425285901e-05,0.9848102785184119,0.17363384889285155
6810,41    Dra,0.5,5.68,0.00011613015290515925,0.9848203784599554,0.17357652111900884
6811,24    UMi,0.25,5.79,-0.00672079273033,0.998600200380304,0.05246399475347641
6812,13Mu  Sgr,0.23,3.86,0.0560092886915347,-0.35932729872339514,0.9315293081661018
6813,,0.27,6.59,0.05727813729122384,-0.0699595980303332,0.995904046397986
6814,,0.01,5.88,0.04276603764455827,0.5511645754119765,0.8332998720959459
6815,104    Her,1.65,4.97,0.04430937749408735,0.5210882541198236,0.8523518701125965
6816,14    Sgr,1.52,5.44,0.05778924034882793,-0.3699584620787883,0.9272492329660905
6817,,0.94,5.95,0.026802029295313924,0.8119477086980387,0.5831145424062566
6818,,0.96,5.46,0.04962387306299143,-0.6972485144720465,0.7151097679998173
6819,,-0.05,5.33,0.041719881754646124,-0.8292652314727271,0.5572958167229165
6820,,1.47,6.12,0.05372054784271939,0.3726683828113308,0.9264083220655271
6821,,-0.06,6.06,0.04661027796728018,-0.7778959622882237,0.6266620730852405
6822,15    Sgr,0.07,5.38,0.0620450109903618,-0.35393738692635823,0.9332088419785506
6823,16    Sgr,0.02,5.95,0.06218336248405816,-0.34837664468224144,0.9352897641213228
6824,,1.03,6.36,0.041739708304549386,0.6579924460269956,0.7518668350991833
6825,,0.2,6.07,0.06408201444412173,-0.31997460133700817,0.9452564466450393
6826,,-0.08,6.04,0.04447089894523828,0.6262448028949799,0.7783571069849816
6827,,0.0,6.49,0.023946194105438162,0.8695763374156357,0.493217571863243
6828,,0.58,6.18,0.03772966906393865,-0.8979273068397605,0.4385236865938034
6829,Phi Oct,0.02,5.47,0.02652998710268417,-0.9661250509175265,0.25670712061401446
6830,,0.2,6.36,0.06947268276682458,-0.06309534651333347,0.9955865224065372
6831,,0.54,6.56,0.056074329685118336,0.48796968844969824,0.8710575484459504
6832,Eta Sgr,1.56,3.11,0.06155500648338019,-0.5984877408661017,0.7987636729407648
6833,,-0.11,6.16,0.0635285654715784,-0.5607433684035126,0.8255489059774751
6834,,1.59,6.01,0.07010230906624389,0.041488139855559596,0.9966766780229718
6835,,0.18,6.19,0.0665607513600467,-0.479496150791909,0.8750160614263769
