HR,Name,DM,SAO,B-V,Vmag,x,y,z,RAh,RAm,RAs,DEsn,DEd,DEm,DEs,SpType,pmRA,pmDE
4260,54    Leo,94602,81584,0.0,6.3,-0.8725566357520371,0.41864212624930325,-0.25176117161816114,10,55,37.3,+,24,44,56,A2Vn,-0.074,-0.026
4261,,94619,179334,1.1,6.44,-0.8985005866349745,-0.3529033476233948,-0.26106689382763226,10,55,11.6,-,20,39,54,K0,-0.01,0.004
4262,,94650,256770,-0.02,5.99,-0.3164604093410701,-0.9439178661393974,-0.09419061154132624,10,53,42.0,-,70,43,13,B6V,-0.034,-0.006
4263,,94660,222422,-0.08,6.11,-0.7106488484771162,-0.6723811620232467,-0.2070791807845904,10,55,1.0,-,42,15,4,A0pSiCr,-0.037,-0.001
4264,,94669,43535,1.13,6.03,-0.7144786672143313,0.669238685314618,-0.20405836462638421,10,56,14.5,+,42,0,30,K2III,0.014,-0.091
4265,55    Leo,94672,118574,0.42,5.91,-0.9608286359500746,0.012861752324907466,-0.27684455505834255,10,55,42.4,+,0,44,13,F2/3III/V,0.106,0.0
4266,,94683,251173,1.75,5.93,-0.45298526453517896,-0.8815232917172671,-0.13312038263897835,10,54,29.6,-,61,49,36,K4III,0.003,-0.004
4267,56    Leo,94705,118576,1.45,5.81,-0.9556957723121312,0.10774390380969838,-0.2739285344329163,10,56,1.5,+,6,11,7,M5.5III,-0.022,-0.008
4268,,94717,256768,1.46,6.33,-0.17340266287383227,-0.983443447928433,-0.05263555105534227,10,52,27.5,-,79,33,34,K2II-III,-0.04,0.002
4269,,94720,81589,1.55,6.14,-0.8893520164734646,0.3802903161894219,-0.253835116182005,10,56,16.9,+,22,21,6,K2,-0.037,0.017
4270,50    LMi,94747,81591,1.03,6.35,-0.868240318858134,0.4305110968082951,-0.24661497163401191,10,56,34.4,+,25,30,0,K0,-0.025,-0.015
4271,,94776,251178,1.08,5.92,-0.4726759298120852,-0.8705012854212203,-0.13713124172224134,10,55,17.2,-,60,31,1,K0III,-0.036,0.084
4272,,94860,7255,0.97,6.2,-0.2046056216856656,0.9773051109044186,-0.05487494669449984,10,59,56.8,+,77,46,12,G9III,-0.072,-0.023
4273,Iot Ant,94890,201927,1.03,4.6,-0.7669893497846502,-0.6037337408451998,-0.21733133110985323,10,56,43.1,-,37,8,16,K1III,0.077,-0.128
4274,,94985,238622,0.18,5.91,-0.6088539461908536,-0.7745582594099509,-0.17133702164929826,10,57,7.9,-,50,45,54,A4V,-0.031,0.013
4275,,95057,27858,1.38,6.17,-0.5957547833997363,0.7867435297258981,-0.16158854071612905,10,59,17.9,+,51,52,56,K0,-0.012,-0.003
4276,,95109,238635,1.1,6.11,-0.4856004378573047,-0.8636767085793365,-0.1351101691596815,10,57,48.4,-,59,43,55,G3Ia,0.007,0.016
4277,47    UMa,95128,43557,0.61,5.05,-0.7347981315375062,0.6485222431159713,-0.19872243474962512,10,59,28.0,+,40,25,49,G1-VFe-0.5,-0.317,0.057
4278,,95129,62345,1.59,6.0,-0.7801120525864753,0.5890984218883774,-0.21068515547598426,10,59,32.8,+,36,5,35,M2III,0.071,-0.049
4279,,95208,256775,1.53,6.13,-0.2475628414805449,-0.9663748326950123,-0.0695149066874541,10,57,15.7,-,75,5,59,K1II,-0.017,0.003
4280,,95212,43562,1.47,5.47,-0.6769057714633561,0.7135697968538797,-0.1806010010423854,11,0,14.7,+,45,31,34,K5III,0.011,0.003
4281,,95216,99392,0.43,6.55,-0.9454874273025119,0.20288698983459227,-0.25473593026649266,10,59,41.1,+,11,42,21,F5V,-0.228,0.044
4282,,95221,201976,0.37,5.71,-0.8025315548368851,-0.5553847895973957,-0.21792392933073754,10,59,13.9,-,33,44,14,F2V,0.016,-0.043
4283,,95233,27868,0.63,6.43,-0.6015762072154489,0.7826292826546155,-0.1599921024419554,11,0,25.6,+,51,30,7,G9III,-0.029,-0.015
4284,,95234,156372,1.63,5.89,-0.926317695898171,-0.28156931851632444,-0.25030830017431743,10,59,30.9,-,16,21,14,M2III,-0.046,-0.016
4285,,95241,43564,0.57,6.02,-0.7077345745903292,0.6808664657059216,-0.18850100213678672,11,0,20.6,+,42,54,41,F9V,-0.109,-0.132
4286,,95256,15360,0.16,6.39,-0.43273298657321774,0.8943191567357702,-0.1137339361265765,11,1,5.8,+,63,25,16,A2Vm,-0.04,-0.048
4287,7Alp Crt,95272,156375,1.09,4.08,-0.9168387827182622,-0.3139740441299342,-0.24663119453221863,10,59,46.5,-,18,17,56,K0+III,-0.46,0.13
4288,49    UMa,95310,62354,0.24,5.08,-0.7491386217101204,0.6321945979071827,-0.19779109140514106,11,0,50.4,+,39,12,44,F0V s,-0.072,-0.019
4289,,95314,156382,1.5,5.88,-0.9371042758182248,-0.24333287714998228,-0.25024925003106807,11,0,11.6,-,14,5,0,K5III,-0.018,-0.022
4290,,95324,251205,-0.06,6.16,-0.4631422888755915,-0.8773160665812536,-0.12576064397686418,10,59,14.0,-,61,19,13,B8IV,-0.031,0.019
4291,58    Leo,95345,118610,1.16,4.84,-0.96462949829616,0.06309534651333347,-0.25594708098601365,11,0,33.6,+,3,37,3,K1IIICN-0.5,0.014,-0.016
4292,,95347,222485,-0.08,5.81,-0.6970744156744784,-0.6922341473720324,-0.18681312647723636,10,59,59.4,-,43,48,26,B8-9V,-0.058,0.011
4293,,95370,222487,0.11,4.39,-0.715399131902995,-0.6720545325837728,-0.19117214050705175,11,0,9.3,-,42,13,33,A3IV,0.028,0.003
4294,59    Leo,95382,118615,0.16,4.99,-0.9612875556052582,0.106288174736958,-0.25422246035618734,11,0,44.8,+,6,6,5,A5III,-0.048,-0.025
4295,48Bet UMa,95418,27876,-0.02,2.37,-0.5359150995023588,0.8327521780312249,-0.13899214405723753,11,1,50.5,+,56,22,57,A1V,0.082,0.034
4296,,95429,238674,0.18,6.15,-0.5972010279989911,-0.7860487355678448,-0.1596192891512195,11,0,8.6,-,51,49,4,A3III-IV,-0.038,0.004
4297,,95441,156396,1.18,6.34,-0.9304922810717952,-0.27215895580142285,-0.24518078563151402,11,0,57.2,-,15,47,34,K0,0.055,-0.04
4298,,95456,201998,0.52,6.07,-0.8212314611957424,-0.527540766816021,-0.21743878791391008,11,0,40.8,-,31,50,22,F8V,-0.08,0.105
4299,61    Leo,95578,137947,1.62,4.74,-0.9670497655739475,-0.043352992082552846,-0.2508690275439822,11,1,49.7,-,2,29,5,M0IIIBa0.2,0.012,-0.038
4300,60    Leo,95608,81637,0.05,4.42,-0.90905551055153,0.34496603157263317,-0.2337017667817812,11,2,19.8,+,20,10,47,A1m,-0.006,0.042
4301,50Alp UMa,95689,15384,1.07,1.79,-0.45911156740248354,0.8808976222677192,-0.11504758911126123,11,3,43.7,+,61,45,3,K0IIIa,-0.119,-0.067
4302,,95698,179456,0.31,6.23,-0.8643106705058584,-0.45136646673694386,-0.22189046296567305,11,2,24.4,-,26,49,53,F1V,0.065,-0.12
4303,,95771,137963,0.26,6.14,-0.9694081012860553,-0.013133225052005303,-0.2451029407426575,11,3,14.6,-,0,45,9,F0V,-0.013,-0.111
4304,,95788,258599,0.55,6.71,-0.14170628829105372,-0.9891601423186479,-0.03849078729936554,10,59,12.9,-,81,33,22,F7IV,-0.16,0.073
4305,,95808,156421,0.94,5.5,-0.9506910557459356,-0.19600794785561015,-0.24034849885553902,11,3,14.9,-,11,18,13,G7-III,-0.07,-0.108
4306,62    Leo,95849,118634,1.22,5.95,-0.9698826439690666,-1.4544410432773292e-05,-0.24357269287839492,11,3,36.6,-,0,0,3,K3III,-0.057,0.001
4307,,95857,202039,1.62,6.46,-0.8225492859271978,-0.5293394255648027,-0.20787603220040007,11,3,16.1,-,31,57,39,M1III,-0.039,-0.031
4308,,95870,156427,0.88,6.34,-0.9433414237926254,-0.23233266424907703,-0.23691452315092004,11,3,36.5,-,13,26,4,G5,0.003,0.01
4309,51    UMa,95934,62387,0.16,6.0,-0.7625090865834333,0.6189759152767559,-0.1882782759242303,11,4,31.2,+,38,14,29,A3III-IV,-0.064,-0.003
4310,63Chi Leo,96097,118648,0.33,4.63,-0.9634079620834318,0.12768973251813154,-0.23567017376769747,11,5,1.0,+,7,20,10,F2III-IV,-0.341,-0.047
4311,,96113,222538,0.24,5.67,-0.653649955834791,-0.7393863318342128,-0.161398846135662,11,4,31.2,-,47,40,45,A8III-IV,-0.11,0.027
4312,Eta Oct,96124,258600,0.11,6.19,-0.09092177771773473,-0.9955519214407541,-0.024690120539792325,10,59,13.8,-,84,35,38,A1V,-0.068,-0.005
4313,,96146,202067,0.03,5.43,-0.7876921995668976,-0.585024519522464,-0.19309922397299456,11,4,54.2,-,35,48,17,A2V,-0.017,0.004
4314,Chi1Hya,96202,179514,0.36,4.94,-0.8635057464210628,-0.45855046446104986,-0.20997451616888826,11,5,19.9,-,27,17,37,F3IV,-0.188,-0.004
4315,,96220,156448,0.3,6.09,-0.9537808980922545,-0.1923316652635345,-0.23089072950486383,11,5,34.0,-,11,5,20,F0Vn,0.013,-0.079
4316,,96224,222548,-0.02,6.13,-0.63226813187699,-0.7591861146843318,-0.15451036432320547,11,5,4.2,-,49,23,33,B9.5V,-0.023,0.004
4317,Chi2Hya,96314,179522,-0.06,5.71,-0.8641235601767048,-0.4584599859820947,-0.20761722953751813,11,5,57.6,-,27,17,16,A0IV,0.034,-0.014
4318,,96407,238763,0.95,6.3,-0.6091869835785251,-0.7794746501286942,-0.14598112496226232,11,6,5.8,-,51,12,45,G8III,0.005,-0.065
4319,65    Leo,96436,118668,0.97,5.52,-0.972715656203148,0.034124256927355254,-0.22947720424136925,11,6,54.2,+,1,57,20,G9IIICN-1,-0.383,-0.086
4320,,96441,179542,0.04,6.77,-0.8532568094101799,-0.48064869345012917,-0.20231077746833886,11,6,38.7,-,28,43,40,A1V,-0.057,-0.032
4321,,96484,238775,1.16,6.32,-0.6127953578778591,-0.7766697783459307,-0.14582834006951265,11,6,27.4,-,50,57,24,K2III,-0.067,0.006
4322,64    Leo,96528,81681,0.16,6.46,-0.8944418371874505,0.39592395303196576,-0.20788944971854614,11,7,39.7,+,23,19,25,A5m,-0.014,0.008
4323,,96544,238779,1.24,6.02,-0.5057806613560683,-0.8542345863227894,-0.12028796335523813,11,6,29.3,-,58,40,31,K2II-III,-0.015,0.0
4324,,96557,202100,0.34,6.59,-0.8202604401186773,-0.5385828926844708,-0.19261692055461246,11,7,8.4,-,32,35,14,F1III,-0.081,-0.052
4325,,96566,251269,1.03,4.61,-0.45038500387281266,-0.8863989130583025,-0.10700614569054623,11,6,32.4,-,62,25,27,G8III,-0.043,0.013
4326,,96568,251267,0.12,6.41,-0.41357893379000316,-0.9051220207781223,-0.0985220433591004,11,6,24.2,-,64,50,23,A3V,-0.05,0.008
4327,,96616,222581,0.03,5.15,-0.716260497141085,-0.6773718651650433,-0.16774461695695697,11,7,16.6,-,42,38,19,ApSrCrEu,-0.096,0.043
4328,,96700,179558,0.6,6.54,-0.8422603812568887,-0.5026385965427713,-0.1948124519390729,11,7,54.4,-,30,10,29,G2V,-0.513,-0.138
4329,,96706,256800,-0.05,5.57,-0.31880414329402995,-0.9448235174786119,-0.07531559624608122,11,6,49.9,-,70,52,41,B2V,-0.027,0.0
4330,,96707,15414,0.22,6.06,-0.37804551770927164,0.9219326497139153,-0.08439061518562355,11,9,39.9,+,67,12,37,F0pSr,-0.083,-0.025
4331,,96723,179568,0.03,6.49,-0.844283949939533,-0.4995884798366795,-0.19389678359626214,11,8,15.8,-,29,58,22,A1V,0.008,-0.02
4332,67    Leo,96738,81692,0.06,5.68,-0.886243361947468,0.4172062775740826,-0.20127499933381368,11,8,49.1,+,24,39,30,A3IV,0.003,0.004
4333,,96813,62427,1.51,5.74,-0.7862070376127764,0.5921460172752442,-0.17675290162599486,11,9,19.1,+,36,18,34,M3.5IIIab,-0.046,-0.024
4334,,96819,179577,0.07,5.44,-0.8603029496283249,-0.4707124870803511,-0.19572580148624852,11,8,43.9,-,28,4,50,A1V,-0.08,-0.016
4335,52Psi UMa,96833,43629,1.14,3.01,-0.6961326209065447,0.7008919744151313,-0.15540210523105485,11,9,39.8,+,44,29,55,K1III,-0.065,-0.028
4336,,96834,43627,1.57,5.89,-0.7113541426190122,0.6846425218338432,-0.15887070553052157,11,9,38.5,+,43,12,27,M2III,-0.064,-0.011
4337,,96918,238813,1.23,3.91,-0.5024988718793587,-0.856942491358458,-0.11464924886073544,11,8,35.4,-,58,58,30,G40-Ia,-0.007,0.0
4338,,96919,251286,0.22,5.13,-0.4584914937073833,-0.8825147664757964,-0.10465771424096267,11,8,34.0,-,61,56,50,B9Ia,-0.006,0.002
4339,,97023,202149,0.04,5.81,-0.8245227449742183,-0.5353477789793075,-0.18320752867200252,11,9,53.4,-,32,22,3,A2V,0.023,-0.029
4340,,97138,15431,0.0,6.4,-0.3621733340097116,0.928951409283504,-0.07667956261274465,11,12,11.0,+,68,16,19,A3V,0.032,0.01
4341,,97244,99492,0.21,6.3,-0.9471767411493992,0.24869458298561017,-0.20250240842818973,11,11,43.7,+,14,24,1,A5V,-0.066,-0.009
4342,,97271,238839,-0.08,6.88,-0.511209248087439,-0.8522320683878707,-0.11120074766478379,11,10,54.7,-,58,27,19,B7III,-0.036,0.003
4343,11Bet Crt,97277,179624,0.03,4.48,-0.9012605508062802,-0.3879311936862747,-0.19297359541010375,11,11,39.5,-,22,49,33,A2III,0.003,-0.1
4344,,97302,27952,0.0,6.63,-0.5629054714579256,0.8180911713981689,-0.11774661559086307,11,12,44.5,+,54,53,39,A4V,0.001,-0.002
4345,,97334,62451,0.61,6.41,-0.7935968099730968,0.5851503337491046,-0.16674288624656813,11,12,32.2,+,35,48,49,G0V,-0.271,-0.17
4346,,97393,202197,1.7,6.38,-0.825755577047938,-0.5363260981332171,-0.17459107490197104,11,12,14.8,-,32,26,2,M1III,0.019,0.011
4347,Psi Crt,97411,156528,-0.01,6.13,-0.9280341292111658,-0.31730465640509214,-0.19511640126580768,11,12,30.4,-,18,30,0,A0V,-0.019,-0.03
4348,,97428,179638,1.38,6.4,-0.9090011346805739,-0.37054392848329154,-0.19082487839272586,11,12,34.6,-,21,44,57,K0,-0.011,0.012
4349,,97472,256808,1.37,6.35,-0.3112528633563969,-0.9479707917965555,-0.06688073678613042,11,11,29.5,-,71,26,11,K2-3III,-0.02,0.003
4350,,97495,222639,0.18,5.36,-0.6407446296679161,-0.7558661661176743,-0.13458327708260573,11,12,33.1,-,49,6,4,A3IV-V,-0.096,0.033
4351,,97501,43649,1.15,6.33,-0.7383462877419456,0.6572254442930325,-0.15132572402441757,11,13,40.2,+,41,5,19,K2III,-0.004,0.013
4352,,97534,251316,0.55,4.6,-0.48464005363559165,-0.8687828031576738,-0.10168804919746251,11,12,36.0,-,60,19,3,A6Iae,-0.007,0.004
4353,,97550,222643,1.06,6.11,-0.6327325651900045,-0.7630789558727279,-0.1317573832931731,11,12,56.9,-,49,44,11,G8II-III,-0.008,-0.009
4354,,97576,222647,1.66,5.8,-0.6999884701385753,-0.6993168721711295,-0.14481731239684378,11,13,14.7,-,44,22,20,K5-M0III,-0.001,0.0
4355,,97583,251320,-0.06,5.23,-0.42648103503599144,-0.9000886491724812,-0.08918716491450661,11,12,45.2,-,64,10,11,B8V,-0.05,0.007
4356,69    Leo,97585,118731,-0.03,5.42,-0.9797146643600124,-0.001216882039257863,-0.2003938512930244,11,13,45.6,-,0,4,11,A0V,-0.043,-0.002
4357,68Del Leo,97603,81727,0.12,2.56,-0.917814875879854,0.35059334628077293,-0.18627978730205344,11,14,6.5,+,20,31,25,A4V,0.142,-0.13
4358,,97605,118735,1.12,5.79,-0.9702692955781463,0.14021963124210732,-0.1972712575937382,11,14,1.8,+,8,3,38,K3III,0.048,-0.11
4359,70The Leo,97633,99512,-0.01,3.34,-0.9448077842396475,0.2660515334392562,-0.1911931808271099,11,14,14.4,+,15,25,46,A2V,-0.061,-0.079
4360,,97651,238878,1.32,5.76,-0.5863839539776361,-0.8010623215476355,-0.12022069503320253,11,13,39.3,-,53,13,54,K2III,-0.025,0.038
4361,,97670,238877,-0.1,5.74,-0.4953728986651575,-0.8626853519997391,-0.10188068861745027,11,13,30.8,-,59,37,10,B1.5V,-0.009,-0.006
4362,72    Leo,97778,81736,1.66,4.63,-0.9023360896524178,0.39226576469588753,-0.17865371856844808,11,15,12.2,+,23,5,44,M3IIb,-0.024,-0.006
4363,,97855,27970,0.43,6.5,-0.5938921153700053,0.796245505572315,-0.11526165952834772,11,16,4.0,+,52,46,23,F6V+F9V,0.162,0.057
4364,,97866,222671,1.61,6.21,-0.7086097631427798,-0.6913134085798217,-0.14127269621721697,11,14,54.0,-,43,44,3,K4III,-0.025,-0.016
4365,73    Leo,97907,99525,1.2,5.32,-0.9551597239877242,0.2301771240333766,-0.18624820332936895,11,15,51.9,+,13,18,27,K3III,-0.007,-0.008
4366,,97937,99527,0.27,6.67,-0.9570332944572418,0.22230958290647443,-0.18618733213693037,11,15,57.8,+,12,50,41,A9Vp,-0.034,-0.055
4367,,97989,43675,1.08,5.88,-0.6381982171905074,0.760138268937572,-0.12203625556140858,11,16,41.9,+,49,28,35,gK0,-0.083,-0.009
4368,74Phi Leo,98058,138102,0.21,4.47,-0.9801798630048734,-0.06369046792042027,-0.18759253837992998,11,16,39.7,-,3,39,6,A7IVn,-0.108,-0.036
4369,,98088,138106,0.2,6.14,-0.9748189027361347,-0.12420282413155799,-0.1852073576995895,11,16,58.2,-,7,8,5,A8IVpeSrCrSi,-0.006,0.009
4370,,98096,222687,0.4,6.31,-0.6836391393459523,-0.7178833346252205,-0.13145738861585288,11,16,27.7,-,45,52,48,F3V,-0.136,0.066
4371,75    Leo,98118,118764,1.52,5.18,-0.9820806715001634,0.03508361308057948,-0.18516666751605224,11,17,17.4,+,2,0,38,M0III-IIIb,0.056,-0.14
4372,,98161,202283,0.1,6.27,-0.7741547865832953,-0.615860115724059,-0.1462897271530755,11,17,11.8,-,38,0,52,A3Vn,-0.088,0.01
4373,,98221,202289,0.4,6.45,-0.8077859041066708,-0.5698135094121048,-0.15097846739859785,11,17,39.2,-,34,44,14,F4V,-0.006,0.002
4374,53Xi  UMa,98230,62484,0.63,4.87,-0.8382238554849588,0.5229325371955993,-0.15466845068760496,11,18,10.9,+,31,31,45,G0V,-0.432,-0.586
4375,53Xi  UMa,98231,62484,0.59,4.41,-0.838224980243508,0.5229325371955993,-0.15466235494762096,11,18,11.0,+,31,31,45,G0V,-0.43,-0.586
4376,,98233,202291,0.98,6.68,-0.7898628326493511,-0.5953059330330964,-0.14740268550721072,11,17,43.0,-,36,32,4,G8-K0III,-0.077,0.026
4377,54Nu  UMa,98262,62486,1.4,3.48,-0.8240625544604131,0.5460166693103838,-0.15095265208459863,11,18,28.7,+,33,5,39,K3-IIIBa0.3,-0.026,0.028
4378,,98280,99544,0.07,6.66,-0.9620940208474488,0.20765086279305658,-0.17679427092213162,11,18,21.0,+,11,59,5,A2V,0.004,-0.036
4379,,98292,251341,1.76,6.06,-0.37093187840065295,-0.9260262112154651,-0.06989275876722825,11,17,19.0,-,67,49,25,M2III,0.013,-0.007
4380,55    UMa,98353,62491,0.12,4.78,-0.7735487813189112,0.6182102587378099,-0.13942151523834956,11,19,7.9,+,38,11,8,A1Vp:,-0.057,-0.068
4381,76    Leo,98366,118778,1.04,5.91,-0.9835676680137009,0.028803644620148488,-0.1782273618013981,11,18,55.0,+,1,39,2,gK0,-0.038,-0.055
4382,12Del Crt,98430,156605,1.12,3.56,-0.9517427786361307,-0.25508481865636884,-0.17063826829004256,11,19,20.5,-,14,46,43,G8III-IV,-0.122,0.208
4383,,98499,15478,1.01,6.21,-0.38346491356766327,0.9211891785747107,-0.06606933736155014,11,20,53.8,+,67,6,2,G8,0.049,-0.052
4384,,98560,251357,0.46,5.99,-0.4224524527307233,-0.9032042399484578,-0.07586847909985252,11,19,16.5,-,64,34,57,F6IV,-0.302,0.044
4385,,98617,256823,0.26,6.35,-0.17641908740976384,-0.9837869353837704,-0.03224238461583299,11,18,34.3,-,79,40,7,A8IIIm:,0.031,-0.026
4386,77Sig Leo,98664,118804,-0.06,4.05,-0.9802042625887285,0.10503953673269446,-0.1678281839437824,11,21,8.2,+,6,1,46,B9.5V s,-0.092,-0.012
4387,,98672,256826,-0.03,6.27,-0.2524432485258567,-0.9665665455352945,-0.04496130920780674,11,19,36.3,-,75,8,33,B9.5-A0V,-0.038,0.004
4388,,98673,27999,0.15,6.43,-0.5360164490181824,0.8393827800519397,-0.09012721528048787,11,21,49.3,+,57,4,30,A7Vn,-0.058,0.009
4389,,98695,256828,0.05,6.41,-0.3044283577006822,-0.9510265486910785,-0.05358991241270371,11,20,3.9,-,71,59,40,B4V,-0.039,-0.005
4390,Pi  Cen,98718,238986,-0.15,3.89,-0.572442648539541,-0.8140254180833674,-0.09834649382278281,11,21,0.4,-,54,29,28,B5Vn,-0.036,-0.006
4391,,98772,15486,0.09,6.02,-0.42750144947696284,0.9013081614192135,-0.06990070710810142,11,22,51.3,+,64,19,50,A1Vnp,-0.005,0.034
4392,56    UMa,98839,43719,0.99,4.99,-0.7160576398537175,0.688136508320489,-0.11717338573075942,11,22,49.6,+,43,28,58,G7.5IIIa:Ba0.3,-0.038,-0.013
4393,,98892,222751,0.92,6.12,-0.7019031038601182,-0.702722408225572,-0.1162465043310327,11,22,23.1,-,44,38,45,G8III,-0.048,-0.034
4394,,98960,118825,1.46,6.05,-0.9872033257732057,0.0022980148258673156,-0.1594500320168738,11,23,18.0,+,0,7,54,K3,-0.037,-0.018
4395,13Lam Crt,98991,156646,0.42,5.09,-0.9346915388283279,-0.3219352326746611,-0.15069649367335716,11,23,21.9,-,18,46,48,F5III,-0.312,-0.034
4396,,98993,202391,1.46,5.0,-0.7969451731994199,-0.5901086994438552,-0.12903531979589242,11,23,12.7,-,36,9,53,K6III,-0.02,0.0
4397,,99015,256832,0.2,6.43,-0.2116427818380162,-0.9767034999911296,-0.03546274102411277,11,21,57.1,-,77,36,30,A5III-IV,-0.081,-0.005
4398,,99022,239017,0.01,5.79,-0.5407909536545725,-0.8365678146680035,-0.08774642959675899,11,23,8.1,-,56,46,46,A4:pe,-0.03,0.006
4399,78Iot Leo,99028,99587,0.41,3.94,-0.9710072734772001,0.18273603206137157,-0.15411819308841965,11,23,55.5,+,10,31,45,F4IV,0.168,-0.075
4400,79    Leo,99055,118831,0.94,5.39,-0.9874163642845427,0.024567885235720722,-0.15622209369400852,11,24,2.3,+,1,24,28,G8IIICN-0.5,-0.02,0.005
4401,,99104,251383,-0.08,5.11,-0.41793246917866866,-0.9059755839360956,-0.06738466085001717,11,23,21.8,-,64,57,18,B5V,-0.001,-0.005
4402,14Eps Crt,99167,156658,1.56,4.83,-0.9704066053035898,-0.18840033783101987,-0.15105076328281306,11,24,36.6,-,10,51,34,K5III,-0.028,0.027
4403,,99171,222773,-0.18,6.12,-0.7264108478905694,-0.6777640824085945,-0.11385573619163816,11,24,22.1,-,42,40,9,B2IV-V,-0.005,0.001
4404,,99196,99598,1.38,5.8,-0.9687469970428623,0.1981753340320566,-0.14918375481841004,11,24,58.9,+,11,25,49,K4III,-0.102,-0.005
4405,15Gam Crt,99211,156661,0.21,4.08,-0.9415834406471992,-0.3037651681838849,-0.1454212738810883,11,24,52.9,-,17,41,2,A5V,-0.098,0.004
4406,,99264,256834,0.06,5.59,-0.30103984467008876,-0.9524312657681004,-0.047430959387123175,11,24,11.1,-,72,15,24,B2IV-V,-0.03,-0.003
4407,,99283,28017,0.91,5.75,-0.5551698824838327,0.8275762126389304,-0.08309039569704356,11,25,57.1,+,55,51,2,K0III,-0.066,0.048
4408,81    Leo,99285,99601,0.36,5.57,-0.9482567774481377,0.28328544968819613,-0.1433821398174448,11,25,36.4,+,16,27,23,F2V,-0.143,-0.005
4409,,99322,202428,0.99,5.22,-0.7992225206883096,-0.5886752412530186,-0.12126344362719058,11,25,29.4,-,36,3,47,K0III,-0.113,0.02
4410,80    Leo,99329,118851,0.33,6.37,-0.9866647928805847,0.06731875912447113,-0.148191670345719,11,25,50.0,+,3,51,36,F3IV,-0.08,-0.041
4411,,99333,202430,1.54,5.89,-0.7817978854050062,-0.6121866126041539,-0.11840446665777636,11,25,33.1,-,37,44,52,M3III,-0.042,-0.014
4412,,99373,62551,0.43,6.32,-0.8254243507089983,0.551217162809747,-0.12179606184356435,11,26,25.5,+,33,27,2,F7V,-0.04,0.016
4413,,99453,251402,0.5,5.17,-0.4338987479140351,-0.8985856670988912,-0.06538864919137917,11,25,43.2,-,63,58,22,F7V,-0.313,-0.078
4414,83    Leo,99491,118864,0.79,6.5,-0.9881295280848379,0.05256350503487988,-0.1443506621574134,11,26,45.3,+,3,0,47,K0IV,-0.724,0.18
4415,,99556,251406,-0.08,5.3,-0.4779247638783155,-0.8755933619265147,-0.07017253467048043,11,26,35.3,-,61,6,55,B3IV,-0.026,0.002
4416,16Kap Crt,99564,156685,0.49,5.94,-0.9668221299703473,-0.21399659945407715,-0.1395006251659544,11,27,9.5,-,12,21,24,F4III-IV,-0.097,0.026
4417,,99574,239074,0.52,5.81,-0.5932979083908512,-0.8003129784856832,-0.08658364953278232,11,26,47.3,-,53,9,36,K0III+A2-3V,-0.041,0.014
4418,84Tau Leo,99648,118875,1.0,4.95,-0.9889995266017412,0.04982790067189184,-0.13927353192966693,11,27,56.2,+,2,51,22,G7.5IIIa,0.018,-0.012
4419,,99651,138216,1.04,6.25,-0.9897683744482397,-0.029666244085110757,-0.13956532127993532,11,27,53.7,-,1,42,0,gK2,-0.034,-0.003
4420,,99712,202478,0.91,6.45,-0.8078967541874507,-0.5782650972291319,-0.11363235410728963,11,27,58.5,-,35,19,43,K5III:,-0.006,0.012
4421,,99747,15520,0.36,5.83,-0.4685859349387437,0.8811246917764888,-0.06361209884425448,11,29,4.6,+,61,46,42,F5Va vw,-0.112,0.237
4422,57    UMa,99787,62572,0.01,5.31,-0.7663988597683971,0.6338797147891249,-0.10406389827677272,11,29,4.2,+,39,20,13,A2V,-0.05,0.016
4423,,99803,222813,-0.03,5.08,-0.7283239851030052,-0.6778282450631565,-0.10046413747342264,11,28,35.1,-,42,40,27,B9V,-0.04,0.008
4424,,99859,28035,0.15,6.28,-0.5436970866437056,0.8361665169200544,-0.07224288170422992,11,29,43.5,+,56,44,15,A4m,-0.089,-0.034
4425,,99872,256843,0.16,6.09,-0.29825577446799584,-0.9535827325029936,-0.04151463920859954,11,28,18.2,-,72,28,28,B3V,-0.043,-0.02
4426,85    Leo,99902,99629,1.32,5.74,-0.9556196832666233,0.2657804654823897,-0.1270895948587559,11,29,41.9,+,15,24,48,gK4,-0.028,-0.045
4427,,99913,28038,0.91,6.41,-0.5777531360044095,0.8127111138682408,-0.07551131856956014,11,30,12.9,+,54,21,42,K0III,0.01,-0.057
4428,,99922,179935,0.07,5.76,-0.9022533669885917,-0.4141108243701175,-0.12021267361327286,11,29,38.6,-,24,27,48,A0V,-0.048,0.043
4429,,99945,1884,0.24,6.15,-0.15307812285003095,0.9880332598549494,-0.018904119263082907,11,31,50.4,+,81,7,38,A2m,-0.149,0.032
4430,,99967,43784,1.27,6.35,-0.6806478630023374,0.7272638414840578,-0.0883503902662735,11,30,25.0,+,46,39,27,K2IIICN-1,0.011,0.032
4431,58    UMa,99984,43787,0.49,5.94,-0.7232614385095882,0.6842077543935996,-0.0935555470974808,11,30,31.1,+,43,10,24,F4V,-0.05,0.083
4432,87    Leo,99998,138238,1.54,4.77,-0.9902610679960017,-0.05239889554286162,-0.1289859409288717,11,30,18.9,-,3,0,13,K3.5IIIFe-1,0.022,-0.014
